,PassengerId,Survived,Age,SibSp,Parch,Fare,Cabin_No,Cabin_Yes,Embarked_C,Embarked_Q,Embarked_S,Pclass_1,Pclass_2,Pclass_3,Sex_female,Sex_male,Age_scaled,Fare_scaled
712,713,1,48.0,1,0,52.0,0,1,0,0,1,1,0,0,0,1,1.3472650242438926,0.39858208016340624
713,714,0,29.0,0,0,9.4833,1,0,0,0,1,0,0,1,0,1,-0.047514091061016166,-0.457478374542396
714,715,0,52.0,0,0,13.0,1,0,0,0,1,0,1,0,0,1,1.6409027327291366,-0.3866707201133388
715,716,0,19.0,0,0,7.65,0,1,0,0,1,0,0,1,0,1,-0.781608362274126,-0.494391296561559
716,717,1,38.0,0,0,227.525,0,1,1,0,0,1,0,0,1,0,0.6131707530307827,3.9327230485884233
717,718,1,27.0,0,0,10.5,0,1,0,0,1,0,1,0,1,0,-0.19433294530363815,-0.43700743807979686
718,719,0,27.308873908730178,0,0,15.5,1,0,0,1,0,0,0,1,0,1,-0.17165868861103573,-0.3363340021468808
719,720,0,33.0,0,0,7.775,1,0,0,0,1,0,0,1,0,1,0.24612361742422778,-0.4918744606632361
720,721,1,6.0,0,1,33.0,1,0,0,0,1,0,1,0,1,0,-1.7359309148511688,0.016023023618325298
721,722,0,17.0,1,0,7.0542,1,0,0,0,1,0,0,1,0,1,-0.928427216516748,-0.5063875431873253
722,723,0,34.0,0,0,13.0,1,0,0,0,1,0,1,0,0,1,0.31953304454553877,-0.3866707201133388
723,724,0,50.0,0,0,13.0,1,0,0,0,1,0,1,0,0,1,1.4940838784865147,-0.3866707201133388
724,725,1,27.0,1,0,53.1,0,1,0,0,1,1,0,0,0,1,-0.19433294530363815,0.4207302360686478
725,726,0,20.0,0,0,8.6625,1,0,0,0,1,0,0,1,0,1,-0.7081989351528151,-0.47400492578514347
726,727,1,30.0,3,0,21.0,1,0,0,0,1,0,1,0,1,0,0.025895336060294823,-0.22559322262067316
727,728,1,19.89558112671213,0,0,7.7375,1,0,0,1,0,0,0,1,1,0,-0.7158642648215303,-0.4926295114327329
728,729,0,25.0,1,0,26.0,1,0,0,0,1,0,1,0,0,1,-0.3411517995462601,-0.12491978668775715
729,730,0,25.0,1,0,7.925,1,0,0,0,1,0,0,1,1,0,-0.3411517995462601,-0.4888542575852486
730,731,1,29.0,0,0,211.3375,0,1,0,0,1,1,0,0,1,0,-0.047514091061016166,3.6067927997556075
731,732,0,11.0,0,0,18.7875,1,0,1,0,0,0,0,1,0,1,-1.368883779244614,-0.2701412180209885
732,733,0,35.05181756856166,0,0,0.0,1,0,0,0,1,0,1,0,0,1,0.39674636968978044,-0.6484216535389205
733,734,0,23.0,0,0,13.0,1,0,0,0,1,0,1,0,0,1,-0.4879706537888821,-0.3866707201133388
734,735,0,23.0,0,0,13.0,1,0,0,0,1,0,1,0,0,1,-0.4879706537888821,-0.3866707201133388
735,736,0,28.5,0,0,16.1,1,0,0,0,1,0,0,1,0,1,-0.08421880462167165,-0.32425318983493084
736,737,0,48.0,1,3,34.375,1,0,0,0,1,0,0,1,1,0,1.3472650242438926,0.04370821849987721
737,738,1,35.0,0,0,512.3292,0,1,1,0,0,1,0,0,0,1,0.39294247166684976,9.667166525013505
738,739,0,27.947206162930836,0,0,7.8958,1,0,0,0,1,0,0,1,0,1,-0.12479908351711029,-0.4894421904510968
739,740,0,27.947206162930836,0,0,7.8958,1,0,0,0,1,0,0,1,0,1,-0.12479908351711029,-0.4894421904510968
740,741,1,38.4266317501942,0,0,30.0,0,1,0,0,1,1,0,0,0,1,0.644489545404301,-0.04438103794142432
741,742,0,36.0,1,0,78.85,0,1,0,0,1,1,0,0,0,1,0.46635189878816075,0.9391984311231651
742,743,1,21.0,2,2,262.375,0,1,1,0,0,1,0,0,1,0,-0.634789508031504,4.634416897040849
743,744,0,24.0,1,0,16.1,1,0,0,0,1,0,0,1,0,1,-0.4145612266675711,-0.32425318983493084
744,745,1,31.0,0,0,7.925,1,0,0,0,1,0,0,1,0,1,0.09930476318160582,-0.4888542575852486
745,746,0,70.0,1,1,71.0,0,1,0,0,1,1,0,0,0,1,2.9622724209127345,0.7811411367084872
746,747,0,16.0,1,1,20.25,1,0,0,0,1,0,0,1,0,1,-1.001836643638059,-0.24069423801061057
747,748,1,30.0,0,0,13.0,1,0,0,0,1,0,1,0,1,0,0.025895336060294823,-0.3866707201133388
748,749,0,19.0,1,0,53.1,0,1,0,0,1,1,0,0,0,1,-0.781608362274126,0.4207302360686478
749,750,0,31.0,0,0,7.75,1,0,0,1,0,0,0,1,0,1,0.09930476318160582,-0.49237782784290063
750,751,1,4.0,1,1,23.0,1,0,0,0,1,0,1,0,1,0,-1.8827497690937909,-0.18532384824750675
751,752,1,6.0,0,1,12.475,0,1,0,0,1,0,0,1,0,1,-1.7359309148511688,-0.397241430886295
752,753,0,33.0,0,0,9.5,1,0,0,0,1,0,0,1,0,1,0.24612361742422778,-0.45714212526638004
753,754,0,23.0,0,0,7.8958,1,0,0,0,1,0,0,1,0,1,-0.4879706537888821,-0.4894421904510968
754,755,1,48.0,1,2,65.0,1,0,0,0,1,0,1,0,1,0,1.3472650242438926,0.6603330135889879
755,756,1,0.67,1,1,14.5,1,0,0,0,1,0,1,0,0,1,-2.1272031614077562,-0.35646868933346404
756,757,0,28.0,0,0,7.7958,1,0,0,0,1,0,0,1,0,1,-0.12092351818232715,-0.49145565916975514
757,758,0,18.0,0,0,11.5,1,0,0,0,1,0,1,0,0,1,-0.855017789395437,-0.41687275089321363
758,759,0,34.0,0,0,8.05,1,0,0,0,1,0,0,1,0,1,0.31953304454553877,-0.4863374216869257
759,760,1,33.0,0,0,86.5,0,1,0,0,1,1,0,0,1,0,0.24612361742422778,1.093228788100527
760,761,0,24.330216964285718,0,0,14.5,1,0,0,0,1,0,0,1,0,1,-0.39032018849361816,-0.35646868933346404
761,762,0,41.0,0,0,7.125,1,0,0,0,1,0,0,1,0,1,0.8333990343947157,-0.5049620073345151
762,763,1,20.0,0,0,7.2292,1,0,1,0,0,0,0,1,0,1,-0.7081989351528151,-0.5028639729296732
763,764,1,36.0,1,2,120.0,0,1,0,0,1,1,0,0,1,0,0.46635189878816075,1.7677408088510642
764,765,0,16.0,0,0,7.775,1,0,0,0,1,0,0,1,0,1,-1.001836643638059,-0.4918744606632361
765,766,1,51.0,1,0,77.9583,0,1,0,0,1,1,0,0,1,0,1.5674933056078255,0.921244330558889
766,767,0,39.1749023809524,0,0,39.6,1,0,1,0,0,1,0,0,0,1,0.6994196637399629,0.1489119590497745
767,768,0,30.5,0,0,7.75,1,0,0,1,0,0,0,1,1,0,0.06260004962095032,-0.49237782784290063
768,769,0,33.55117590897664,1,0,24.15,1,0,0,1,0,0,0,1,0,1,0.2865851251452707,-0.1621689579829361
769,770,0,32.0,0,0,8.3625,1,0,0,0,1,0,0,1,0,1,0.1727141903029168,-0.4800453319411184
770,771,0,24.0,0,0,9.5,1,0,0,0,1,0,0,1,0,1,-0.4145612266675711,-0.45714212526638004
771,772,0,48.0,0,0,7.8542,1,0,0,0,1,0,0,1,0,1,1.3472650242438926,-0.4902797934380587
772,773,0,57.0,0,0,10.5,0,1,0,0,1,0,1,0,1,0,2.0079498683356913,-0.43700743807979686
773,774,0,29.518205142080145,0,0,7.225,1,0,1,0,0,0,0,1,0,1,-0.009472948449595153,-0.5029485386158568
774,775,1,54.0,1,3,23.0,1,0,0,0,1,0,1,0,1,0,1.7877215869717586,-0.18532384824750675
775,776,0,18.0,0,0,7.75,1,0,0,0,1,0,0,1,0,1,-0.855017789395437,-0.49237782784290063
776,777,0,35.29582429902352,0,0,7.75,0,1,0,1,0,0,0,1,0,1,0.4146587639867299,-0.49237782784290063
777,778,1,5.0,0,0,12.475,1,0,0,0,1,0,0,1,1,0,-1.8093403419724798,-0.397241430886295
778,779,0,19.89558112671213,0,0,7.7375,1,0,0,1,0,0,0,1,0,1,-0.7158642648215303,-0.4926295114327329
779,780,1,43.0,0,1,211.3375,0,1,0,0,1,1,0,0,1,0,0.9802178886373377,3.6067927997556075
780,781,1,13.0,0,0,7.2292,1,0,1,0,0,0,0,1,1,0,-1.222064925001992,-0.5028639729296732
781,782,1,17.0,1,0,57.0,0,1,0,0,1,1,0,0,1,0,-0.928427216516748,0.49925551609632224
782,783,0,29.0,0,0,30.0,0,1,0,0,1,1,0,0,0,1,-0.047514091061016166,-0.04438103794142432
783,784,0,16.193950198412704,1,2,23.45,1,0,0,0,1,0,0,1,0,1,-0.9875988706825178,-0.17626323901354432
784,785,0,25.0,0,0,7.05,1,0,0,0,1,0,0,1,0,1,-0.3411517995462601,-0.5064721088735089
785,786,0,25.0,0,0,7.25,1,0,0,0,1,0,0,1,0,1,-0.3411517995462601,-0.5024451714361923
786,787,1,18.0,0,0,7.4958,1,0,0,0,1,0,0,1,1,0,-0.855017789395437,-0.4974960653257301
787,788,0,8.0,4,1,29.125,1,0,0,1,0,0,0,1,0,1,-1.589112060608547,-0.06199888922968463
788,789,1,1.0,1,2,20.575,1,0,0,0,1,0,0,1,0,1,-2.102978050457724,-0.23415046467497105
789,790,0,46.0,0,0,79.2,0,1,1,0,0,1,0,0,0,1,1.2004461700012707,0.9462455716384695
790,791,0,35.29582429902352,0,0,7.75,1,0,0,1,0,0,0,1,0,1,0.4146587639867299,-0.49237782784290063
791,792,0,16.0,0,0,26.0,1,0,0,0,1,0,1,0,0,1,-1.001836643638059,-0.12491978668775715
792,793,0,10.869866956654466,8,2,69.55,1,0,0,0,1,0,0,1,1,0,-1.3784367714061623,0.7519458402879414
793,794,0,50.38328427128426,0,0,30.6958,1,0,1,0,0,1,0,0,0,1,1.5222205572661014,-0.030371322596999754
794,795,0,25.0,0,0,7.8958,1,0,0,0,1,0,0,1,0,1,-0.3411517995462601,-0.4894421904510968
795,796,0,39.0,0,0,13.0,1,0,0,0,1,0,1,0,0,1,0.6865801801520938,-0.3866707201133388
796,797,1,49.0,0,0,25.9292,0,1,0,0,1,1,0,0,1,0,1.4206744513652036,-0.1263453225405672
797,798,1,31.0,0,0,8.6833,1,0,0,0,1,0,0,1,1,0,0.09930476318160582,-0.4735861242916626
798,799,0,30.0,0,0,7.2292,1,0,1,0,0,0,0,1,0,1,0.025895336060294823,-0.5028639729296732
799,800,0,30.0,1,1,24.15,1,0,0,0,1,0,0,1,1,0,0.025895336060294823,-0.1621689579829361
800,801,0,34.0,0,0,13.0,1,0,0,0,1,0,1,0,0,1,0.31953304454553877,-0.3866707201133388
801,802,1,31.0,1,1,26.25,1,0,0,0,1,0,1,0,1,0,0.09930476318160582,-0.11988611489111134
802,803,1,11.0,1,2,120.0,0,1,0,0,1,1,0,0,0,1,-1.368883779244614,1.7677408088510642
803,804,1,0.42,0,1,8.5167,1,0,1,0,0,0,0,1,0,1,-2.145555518188084,-0.47694056317694733
804,805,1,27.0,0,0,6.975,1,0,0,0,1,0,0,1,0,1,-0.19433294530363815,-0.5079822104125026
805,806,0,31.0,0,0,7.775,1,0,0,0,1,0,0,1,0,1,0.09930476318160582,-0.4918744606632361
806,807,0,39.0,0,0,0.0,0,1,0,0,1,1,0,0,0,1,0.6865801801520938,-0.6484216535389205
807,808,0,18.0,0,0,7.775,1,0,0,0,1,0,0,1,1,0,-0.855017789395437,-0.4918744606632361
808,809,0,39.0,0,0,13.0,1,0,0,0,1,0,1,0,0,1,0.6865801801520938,-0.3866707201133388
809,810,1,33.0,1,0,53.1,0,1,0,0,1,1,0,0,1,0,0.24612361742422778,0.4207302360686478
810,811,0,26.0,0,0,7.8875,1,0,0,0,1,0,0,1,0,1,-0.26774237242494914,-0.4896093083547455
811,812,0,39.0,0,0,24.15,1,0,0,0,1,0,0,1,0,1,0.6865801801520938,-0.1621689579829361
812,813,0,35.0,0,0,10.5,1,0,0,0,1,0,1,0,0,1,0.39294247166684976,-0.43700743807979686
813,814,0,6.0,4,2,31.275,1,0,0,0,1,0,0,1,1,0,-1.7359309148511688,-0.01870931177853076
814,815,0,30.5,0,0,8.05,1,0,0,0,1,0,0,1,0,1,0.06260004962095032,-0.4863374216869257
815,816,0,38.83477483766232,0,0,0.0,0,1,0,0,1,1,0,0,0,1,0.6744510956388592,-0.6484216535389205
816,817,0,23.0,0,0,7.925,1,0,0,0,1,0,0,1,1,0,-0.4879706537888821,-0.4888542575852486
817,818,0,31.0,1,1,37.0042,1,0,1,0,0,0,1,0,0,1,0.09930476318160582,0.09664633805084172
818,819,0,43.0,0,0,6.45,1,0,0,0,1,0,0,1,0,1,0.9802178886373377,-0.5185529211854588
819,820,0,10.0,3,2,27.9,1,0,0,0,1,0,0,1,0,1,-1.4422932063659248,-0.08666388103324908
820,821,1,52.0,1,1,93.5,0,1,0,0,1,1,0,0,1,0,1.6409027327291366,1.2341715984066093
821,822,1,27.0,0,0,8.6625,1,0,0,0,1,0,0,1,0,1,-0.19433294530363815,-0.47400492578514347
822,823,0,38.0,0,0,0.0,1,0,0,0,1,1,0,0,0,1,0.6131707530307827,-0.6484216535389205
823,824,1,27.0,0,1,12.475,0,1,0,0,1,0,0,1,1,0,-0.19433294530363815,-0.397241430886295
824,825,0,2.0,4,1,39.6875,1,0,0,0,1,0,0,1,0,1,-2.029568623336413,0.1506737441786005
825,826,0,35.09787898074147,0,0,6.95,1,0,0,1,0,0,0,1,0,1,0.4001277115702989,-0.5084855775921673
826,827,0,29.56889808802305,0,0,56.4958,1,0,0,0,1,0,0,1,0,1,-0.00575160832883484,0.48910360681684706
827,828,1,1.0,0,2,37.0042,1,0,1,0,0,0,1,0,0,1,-2.102978050457724,0.09664633805084172
828,829,1,35.29582429902352,0,0,7.75,1,0,0,1,0,0,0,1,0,1,0.4146587639867299,-0.49237782784290063
829,830,1,62.0,0,0,80.0,0,1,0,0,0,1,0,0,1,0,2.3749970039422466,0.962353321387736
830,831,1,15.0,1,0,14.4542,1,0,1,0,0,0,0,1,1,0,-1.07524607075937,-0.3573908580066095
831,832,1,0.83,1,1,18.75,1,0,0,0,1,0,1,0,0,1,-2.1154576530683467,-0.2708962687904854
832,833,0,22.876306861888096,0,0,7.2292,1,0,1,0,0,0,0,1,0,1,-0.4970508961965141,-0.5028639729296732
833,834,0,23.0,0,0,7.8542,1,0,0,0,1,0,0,1,0,1,-0.4879706537888821,-0.4902797934380587
834,835,0,18.0,0,0,8.3,1,0,0,0,1,0,0,1,0,1,-0.855017789395437,-0.48130374989027985
835,836,1,39.0,1,1,83.1583,0,1,1,0,0,1,0,0,1,0,0.6865801801520938,1.0259447039291216
836,837,0,21.0,0,0,8.6625,1,0,0,0,1,0,0,1,0,1,-0.634789508031504,-0.47400492578514347
837,838,0,30.70572677927052,0,0,8.05,1,0,0,0,1,0,0,1,0,1,0.07770233463071162,-0.4863374216869257
838,839,1,32.0,0,0,56.4958,1,0,0,0,1,0,0,1,0,1,0.1727141903029168,0.48910360681684706
839,840,1,50.910950126262655,0,0,29.7,0,1,1,0,0,1,0,0,0,1,1.560956205391542,-0.05042144409739929
840,841,0,20.0,0,0,7.925,1,0,0,0,1,0,0,1,0,1,-0.7081989351528151,-0.4888542575852486
841,842,0,16.0,0,0,10.5,1,0,0,0,1,0,1,0,0,1,-1.001836643638059,-0.43700743807979686
842,843,1,30.0,0,0,31.0,1,0,1,0,0,1,0,0,1,0,0.025895336060294823,-0.024246350754841113
843,844,0,34.5,0,0,6.4375,1,0,1,0,0,0,0,1,0,1,0.3562377581061943,-0.5188046047752911
844,845,0,17.0,0,0,8.6625,1,0,0,0,1,0,0,1,0,1,-0.928427216516748,-0.47400492578514347
845,846,0,42.0,0,0,7.55,1,0,0,0,1,0,0,1,0,1,0.9068084615160267,-0.49640476528021726
846,847,0,10.869866956654466,8,2,69.55,1,0,0,0,1,0,0,1,0,1,-1.3784367714061623,0.7519458402879414
847,848,0,35.0,0,0,7.8958,1,0,1,0,0,0,0,1,0,1,0.39294247166684976,-0.4894421904510968
848,849,0,28.0,0,1,33.0,1,0,0,0,1,0,1,0,0,1,-0.12092351818232715,0.016023023618325298
849,850,1,43.96476448412697,1,0,89.1042,0,1,1,0,0,1,0,0,1,0,1.0510406967240855,1.145663540471827
850,851,0,4.0,4,2,31.275,1,0,0,0,1,0,0,1,0,1,-1.8827497690937909,-0.01870931177853076
851,852,0,74.0,0,0,7.775,1,0,0,0,1,0,0,1,0,1,3.2559101293979786,-0.4918744606632361
852,853,0,9.0,1,1,15.2458,1,0,1,0,0,0,0,1,1,0,-1.5157026334872359,-0.3414522396297103
853,854,1,16.0,0,1,39.4,0,1,0,0,1,1,0,0,1,0,-1.001836643638059,0.14488502161245778
854,855,0,44.0,1,0,26.0,1,0,0,0,1,0,1,0,1,0,1.0536273157586487,-0.12491978668775715
855,856,1,18.0,0,1,9.35,1,0,0,0,1,0,0,1,1,0,-0.855017789395437,-0.4601623283443675
856,857,1,45.0,1,1,164.8667,1,0,0,0,1,1,0,0,1,0,1.1270367428799597,2.671117778445337
857,858,1,51.0,0,0,26.55,0,1,0,0,1,1,0,0,0,1,1.5674933056078255,-0.11384570873513637
858,859,1,24.0,0,3,19.2583,1,0,1,0,0,0,0,1,1,0,-0.4145612266675711,-0.26066180729354516
859,860,0,22.876306861888096,0,0,7.2292,1,0,1,0,0,0,0,1,0,1,-0.4970508961965141,-0.5028639729296732
860,861,0,41.0,2,0,14.1083,1,0,0,0,1,0,0,1,0,1,0.8333990343947157,-0.36435544630444866
861,862,0,21.0,1,0,11.5,1,0,0,0,1,0,1,0,0,1,-0.634789508031504,-0.41687275089321363
862,863,1,48.0,0,0,25.9292,0,1,0,0,1,1,0,0,1,0,1.3472650242438926,-0.1263453225405672
863,864,0,10.869866956654466,8,2,69.55,1,0,0,0,1,0,0,1,1,0,-1.3784367714061623,0.7519458402879414
864,865,0,24.0,0,0,13.0,1,0,0,0,1,0,1,0,0,1,-0.4145612266675711,-0.3866707201133388
865,866,1,42.0,0,0,13.0,1,0,0,0,1,0,1,0,1,0,0.9068084615160267,-0.3866707201133388
866,867,1,27.0,1,0,13.8583,1,0,1,0,0,0,1,0,1,0,-0.19433294530363815,-0.3693891181010945
867,868,0,31.0,0,0,50.4958,0,1,0,0,1,1,0,0,0,1,0.09930476318160582,0.3682954836973478
868,869,0,25.977889156023696,0,0,9.5,1,0,0,0,1,0,0,1,0,1,-0.2693655168144183,-0.45714212526638004
869,870,1,4.0,1,1,11.1333,1,0,0,0,1,0,0,1,0,1,-1.8827497690937909,-0.4242561406845337
870,871,0,26.0,0,0,7.8958,1,0,0,0,1,0,0,1,0,1,-0.26774237242494914,-0.4894421904510968
871,872,1,47.0,1,1,52.5542,0,1,0,0,1,1,0,0,1,0,1.2738555971225816,0.40974072380221066
872,873,0,33.0,0,0,5.0,0,1,0,0,1,1,0,0,0,1,0.24612361742422778,-0.5477482176060045
873,874,0,47.0,0,0,9.0,1,0,0,0,1,0,0,1,0,1,1.2738555971225816,-0.46720946885967163
874,875,1,28.0,1,0,24.0,1,0,1,0,0,0,1,0,1,0,-0.12092351818232715,-0.16518916106092355
875,876,1,15.0,0,0,7.225,1,0,1,0,0,0,0,1,1,0,-1.07524607075937,-0.5029485386158568
876,877,0,20.0,0,0,9.8458,1,0,0,0,1,0,0,1,0,1,-0.7081989351528151,-0.45017955043725955
877,878,0,19.0,0,0,7.8958,1,0,0,0,1,0,0,1,0,1,-0.781608362274126,-0.4894421904510968
878,879,0,27.947206162930836,0,0,7.8958,1,0,0,0,1,0,0,1,0,1,-0.12479908351711029,-0.4894421904510968
879,880,1,56.0,0,1,83.1583,0,1,1,0,0,1,0,0,1,0,1.9345404412143805,1.0259447039291216
880,881,1,25.0,0,1,26.0,1,0,0,0,1,0,1,0,1,0,-0.3411517995462601,-0.12491978668775715
881,882,0,33.0,0,0,7.8958,1,0,0,0,1,0,0,1,0,1,0.24612361742422778,-0.4894421904510968
882,883,0,22.0,0,0,10.5167,1,0,0,0,1,0,0,1,1,0,-0.5613800809101931,-0.4366711888037809
883,884,0,28.0,0,0,10.5,1,0,0,0,1,0,1,0,0,1,-0.12092351818232715,-0.43700743807979686
884,885,0,25.0,0,0,7.05,1,0,0,0,1,0,0,1,0,1,-0.3411517995462601,-0.5064721088735089
885,886,0,39.0,0,5,29.125,1,0,0,1,0,0,0,1,1,0,0.6865801801520938,-0.06199888922968463
886,887,0,27.0,0,0,13.0,1,0,0,0,1,0,1,0,0,1,-0.19433294530363815,-0.3866707201133388
887,888,1,19.0,0,0,30.0,0,1,0,0,1,1,0,0,1,0,-0.781608362274126,-0.04438103794142432
888,889,0,16.193950198412704,1,2,23.45,1,0,0,0,1,0,0,1,1,0,-0.9875988706825178,-0.17626323901354432
889,890,1,26.0,0,0,30.0,0,1,1,0,0,1,0,0,0,1,-0.26774237242494914,-0.04438103794142432
890,891,0,32.0,0,0,7.75,1,0,0,1,0,0,0,1,0,1,0.1727141903029168,-0.49237782784290063
0,-0.5613800809101931
1,0.6131707530307827
2,-0.26774237242494914
3,0.39294247166684976
4,0.39294247166684976
5,-0.4263836250625497
6,1.7877215869717586
7,-2.029568623336413
8,-0.19433294530363815
9,-1.1486554978806809
10,-1.8827497690937909
11,2.0813592954570024
12,-0.7081989351528151
13,0.6865801801520938
14,-1.1486554978806809
15,1.8611310140930695
16,-2.029568623336413
17,0.17759540701548612
18,0.09930476318160582
19,-0.009472948449595153
20,0.39294247166684976
21,0.31953304454553877
22,-1.07524607075937
23,-0.12092351818232715
24,-1.589112060608547
25,0.6131707530307827
26,-0.009472948449595153
27,-0.781608362274126
28,-0.5334761858066933
29,-0.12479908351711029
30,0.7599896072734047
31,0.4742836568829718
32,0.4146587639867299
33,2.6686347124274907
34,-0.12092351818232715
35,0.9068084615160267
36,-0.4970508961965141
37,-0.634789508031504
38,-0.855017789395437
39,-1.1486554978806809
40,0.7599896072734047
41,-0.19433294530363815
42,-0.12479908351711029
43,-1.956159196215102
44,-0.781608362274126
45,0.07770233463071162
46,0.25559235833429905
47,0.4146587639867299
48,-0.4542255636316674
49,-0.855017789395437
50,-1.662521487729858
51,-0.634789508031504
52,1.4206744513652036
53,-0.047514091061016166
54,2.5952252853061797
55,1.0583864751365744
56,-0.634789508031504
57,-0.08421880462167165
58,-1.8093403419724798
59,-1.368883779244614
60,-0.5613800809101931
61,0.6131707530307827
62,1.1270367428799597
63,-1.8827497690937909
64,0.8480874149117418
65,-0.921092443692182
66,-0.047514091061016166
67,-0.781608362274126
68,-0.928427216516748
69,-0.26774237242494914
70,0.1727141903029168
71,-1.001836643638059
72,-0.634789508031504
73,-0.26774237242494914
74,0.1727141903029168
75,-0.3411517995462601
76,-0.12479908351711029
77,0.07770233463071162
78,-2.1154576530683467
79,0.025895336060294823
80,-0.5613800809101931
81,-0.047514091061016166
82,-0.46428676201931013
83,-0.12092351818232715
84,-0.928427216516748
85,0.24612361742422778
86,-1.001836643638059
87,0.07770233463071162
88,-0.4879706537888821
89,-0.4145612266675711
90,-0.047514091061016166
91,-0.7081989351528151
92,1.2004461700012707
93,-0.26774237242494914
94,2.1547687225783134
95,0.07770233463071162
96,3.0356818480340455
97,-0.4879706537888821
98,0.31953304454553877
99,0.31953304454553877
100,-0.12092351818232715
101,-0.12479908351711029
102,-0.634789508031504
103,0.24612361742422778
104,0.5397613259094718
105,-0.12092351818232715
106,-0.634789508031504
107,-0.15649374316049675
108,0.6131707530307827
109,0.2865851251452707
110,1.2738555971225816
111,-1.1119507843200256
112,-0.5613800809101931
113,-0.7081989351528151
114,-0.928427216516748
115,-0.634789508031504
116,2.99897713447339
117,-0.047514091061016166
118,-0.4145612266675711
119,-2.029568623336413
120,-0.634789508031504
121,0.07770233463071162
122,0.2094189038635723
123,0.2094189038635723
124,1.7877215869717586
125,-1.295474352123303
126,0.4146587639867299
127,-0.4145612266675711
128,-0.2836445439214776
129,1.1270367428799597
130,0.24612361742422778
131,-0.7081989351528151
132,1.2738555971225816
133,-0.047514091061016166
134,-0.3411517995462601
135,-0.4879706537888821
136,-0.781608362274126
137,0.5397613259094718
138,-1.001836643638059
139,-0.4145612266675711
140,-0.31589192154643
141,-0.5613800809101931
142,-0.4145612266675711
143,-0.781608362274126
144,-0.855017789395437
145,-0.781608362274126
146,-0.19433294530363815
147,-1.5157026334872359
148,0.5030566123488163
149,0.9068084615160267
150,1.5674933056078255
151,-0.5613800809101931
152,1.897835727653725
153,0.7966943208340602
154,0.009950524380384193
155,1.5674933056078255
156,-1.001836643638059
157,0.025895336060294823
158,-0.3027290599264969
159,-1.3784367714061623
160,1.0536273157586487
161,0.7599896072734047
162,-0.26774237242494914
163,-0.928427216516748
164,-2.102978050457724
165,-1.5157026334872359
166,-0.265401922582407
167,1.1270367428799597
168,1.4613635052789542
169,-0.12092351818232715
170,2.3015875768209355
171,-1.8827497690937909
172,-2.102978050457724
173,-0.634789508031504
174,1.9345404412143805
175,-0.855017789395437
176,-1.6397978167207696
177,1.4940838784865147
178,0.025895336060294823
179,0.46635189878816075
180,-1.3784367714061623
181,0.15208177167307113
182,-1.5157026334872359
183,-2.102978050457724
184,-1.8827497690937909
185,1.2187815131140511
186,0.25559235833429905
187,1.1270367428799597
188,0.7599896072734047
189,0.46635189878816075
190,0.1727141903029168
191,-0.781608362274126
192,-0.781608362274126
193,-1.956159196215102
194,1.0536273157586487
195,2.0813592954570024
196,0.4146587639867299
197,0.9068084615160267
198,0.4146587639867299
199,-0.4145612266675711
200,-0.12092351818232715
201,-1.3784367714061623
202,0.31953304454553877
203,1.1637414564406152
204,-0.855017789395437
205,-2.029568623336413
206,0.1727141903029168
207,-0.26774237242494914
208,-1.001836643638059
209,0.7599896072734047
210,-0.4145612266675711
211,0.39294247166684976
212,-0.5613800809101931
213,0.025895336060294823
214,0.10616339498276789
215,0.09930476318160582
216,-0.19433294530363815
217,0.9068084615160267
218,0.1727141903029168
219,0.025895336060294823
220,-1.001836643638059
221,-0.19433294530363815
222,1.5674933056078255
223,-0.12479908351711029
224,0.6131707530307827
225,-0.5613800809101931
226,-0.781608362274126
227,-0.6714942215921595
228,-0.855017789395437
229,-1.6397978167207696
230,0.39294247166684976
231,-0.047514091061016166
232,2.1547687225783134
233,-1.8093403419724798
234,-0.4145612266675711
235,0.1072612089832795
236,1.0536273157586487
237,-1.589112060608547
238,-0.781608362274126
239,0.24612361742422778
240,-0.6494600788173316
241,0.25559235833429905
242,-0.047514091061016166
243,-0.5613800809101931
244,0.025895336060294823
245,1.0536273157586487
246,-0.3411517995462601
247,-0.4145612266675711
248,0.5397613259094718
249,1.7877215869717586
250,0.009950524380384193
251,-0.047514091061016166
252,2.3749970039422466
253,0.025895336060294823
254,0.8333990343947157
255,-0.047514091061016166
256,0.3650678634827883
257,0.025895336060294823
258,0.39294247166684976
259,1.4940838784865147
260,0.4146587639867299
261,-1.956159196215102
262,1.6409027327291366
263,0.7599896072734047
264,0.4146587639867299
265,0.46635189878816075
266,-1.001836643638059
267,-0.3411517995462601
268,2.0813592954570024
269,0.39294247166684976
270,0.5305776754883299
271,-0.3411517995462601
272,0.8333990343947157
273,0.5397613259094718
274,0.4146587639867299
275,2.4484064310635576
276,1.1270367428799597
277,0.39674636968978044
278,-1.662521487729858
279,0.39294247166684976
280,2.5952252853061797
281,-0.12092351818232715
282,-1.001836643638059
283,-0.781608362274126
284,2.0624557999241255
285,0.24612361742422778
286,0.025895336060294823
287,-0.5613800809101931
288,0.9068084615160267
289,-0.5613800809101931
290,-0.26774237242494914
291,-0.781608362274126
292,0.46635189878816075
293,-0.4145612266675711
294,-0.4145612266675711
295,0.8480874149117418
296,-0.4512659402282266
297,-2.029568623336413
298,0.8756004390300696
299,1.4940838784865147
300,0.4146587639867299
301,-0.4649433399913791
302,-0.781608362274126
303,0.9489833178973149
304,0.07770233463071162
305,-2.1088508046274286
306,-0.07842798061616464
307,-0.928427216516748
